fecha,T,HR,Vv,Dv,Gh
2012-10-26 18:00,16,48.48,1.54,4.88,0
2012-10-26 19:00,14.28,57.41,0.92,302.39,0
2012-10-26 20:00,14.67,52.05,1.36,188.61,0
2012-10-26 21:00,14.13,53.01,1.83,240.71,0
2012-10-26 22:00,13.77,53.19,1.98,212.27,0
2012-10-26 23:00,13.35,55,2.25,209.31,0
2012-10-27 00:00,13,57.5,2.53,204.3,0
2012-10-27 01:00,12.86,58.54,2.11,206.11,0
2012-10-27 02:00,12.17,63.11,0.99,354.28,0
2012-10-27 03:00,11.77,65.55,1.02,1.18,0
2012-10-27 04:00,10.65,69.55,0.89,310.54,0
2012-10-27 05:00,10.48,70.63,0.93,284.13,0
2012-10-27 06:00,11.71,67.77,0.82,222.35,81.58
2012-10-27 07:00,15.08,51.62,1.33,178.64,302.97
2012-10-27 08:00,15.96,47.44,2,133.72,383.86
2012-10-27 09:00,17.03,41.66,1.9,148.34,585.39
2012-10-27 10:00,19.03,36.82,1.99,111.95,886.56
2012-10-27 11:00,20.02,35.87,2.25,70.02,1015.31
2012-10-27 12:00,21,32.32,2.51,140.86,1003.27
2012-10-27 13:00,21.78,30.34,2.4,176.57,822.02
2012-10-27 14:00,21.61,30.04,3.35,108.21,743.92
2012-10-27 15:00,21.07,31.32,3.95,125.72,590.08
2012-10-27 16:00,19.39,34.75,3.47,126.61,150.5
2012-10-27 17:00,17.8,39.78,3.25,114.91,54.54
2012-10-27 18:00,16.33,43.34,3.23,155.24,0
2012-10-27 19:00,15.43,46.1,3.03,185.58,0
2012-10-27 20:00,14.67,50.45,1.65,209.13,0
2012-10-27 21:00,14.08,52.44,2.52,217.73,0
2012-10-27 22:00,13.45,53.56,3.04,212.95,0
2012-10-27 23:00,13.01,54.2,3.36,210.64,0
2012-10-28 00:00,12.93,53.35,3.62,209.53,0
2012-10-28 01:00,12.72,54.8,3.24,204.97,0
2012-10-28 02:00,12.43,55,3.2,207.5,0
2012-10-28 03:00,12.09,56.56,3.39,213.72,0
2012-10-28 04:00,11.94,55.8,3.5,204.64,0
2012-10-28 05:00,11.83,55.74,3.58,199.41,0
2012-10-28 06:00,12.31,54.4,4.15,209.39,71.41
2012-10-28 07:00,13.73,49.91,3.93,201.68,315.28
2012-10-28 08:00,15.47,45.34,3.79,205.06,577.81
2012-10-28 09:00,17.26,39.86,3.39,193.87,805.72
2012-10-28 10:00,18.8,34.56,3.25,158.5,980.39
2012-10-28 11:00,20.16,31.61,3.14,189.05,1079.39
2012-10-28 12:00,21.77,27.61,2.84,186.844,1122.95
2012-10-28 13:00,22.04,26.76,2.92,134.46,1065.34
2012-10-28 14:00,22.41,26,2.81,153.36,904.86
2012-10-28 15:00,20.69,39.67,3.48,13.76,516.39
2012-10-28 16:00,18.97,45.25,3.46,20.65,302.1
2012-10-28 17:00,17.64,49.48,2.33,14.68,42.46
2012-10-28 18:00,15.82,57.12,2.59,14.53,0
2012-10-28 19:00,14.76,61.27,1.8,18.35,0
2012-10-28 20:00,13.42,66.24,0.99,305.86,0
2012-10-28 21:00,13.43,61.81,1.19,187.84,0
2012-10-28 22:00,12.17,72.87,0.91,331.74,0
2012-10-28 23:00,11.93,68.34,0.82,306.24,0
2012-10-29 00:00,12.38,60.77,2.02,204.16,0
2012-10-29 01:00,12.46,60.87,2.37,191.46,0
2012-10-29 02:00,12.41,57.81,1.89,209.67,0
2012-10-29 03:00,11.22,72.59,0.96,129.88,0
2012-10-29 04:00,9.66,85.84,0.82,330.24,0
2012-10-29 05:00,11.13,68.78,2.28,213.25,0
2012-10-29 06:00,12.9,57.54,3.06,210.12,67.84
2012-10-29 07:00,14.68,51.6,3,199.14,306.97
2012-10-29 08:00,16.61,43.93,2.84,187.14,563.68
2012-10-29 09:00,18.28,38.92,2.7,167.15,723.6
2012-10-29 10:00,18.42,38.32,2.8,171.79,605.49
2012-10-29 11:00,19.4,34.34,2.78,138.39,754.8
2012-10-29 12:00,21.1,29.07,2.57,139.48,1134.92
2012-10-29 13:00,21.18,31.18,2.63,117.31,659.14
2012-10-29 14:00,18.48,48.59,4.13,19.09,288.04
2012-10-29 15:00,15.82,61.55,3.04,348.51,63.39
2012-10-29 16:00,14.68,68.14,2.39,22.83,80.1
2012-10-29 17:00,13.03,81.29,1.85,8.37,4.79
2012-10-29 18:00,12.84,85.14,2.21,186.6,0
2012-10-29 19:00,12.3,89.64,2.36,203.87,0
2012-10-29 20:00,11.74,88.68,1.3,216.55,0
2012-10-29 21:00,11.93,93.88,1.34,164.35,0
2012-10-29 22:00,11.7,94.84,1.33,149.7,0
2012-10-29 23:00,11.64,95.09,1.05,112.11,0
2012-10-30 00:00,11.47,95.48,0.96,125.61,0
2012-10-30 01:00,11.42,95.4,1.01,118.59,0
2012-10-30 02:00,11.1,95.69,1.07,126.01,0
2012-10-30 03:00,11.07,95.53,0.99,128.61,0
2012-10-30 04:00,10.83,95.65,0.96,138.97,0
2012-10-30 05:00,10.84,95.55,1.15,141.72,0
2012-10-30 06:00,11.11,94.95,1.01,88.69,49.07
2012-10-30 07:00,12.5,87.27,1.59,137.59,260.07
2012-10-30 08:00,14.36,77.26,1.75,146.78,551.21
2012-10-30 09:00,16.1,66.12,1.91,95.29,714.22
2012-10-30 10:00,17.78,55.8,1.79,76.14,863.22
2012-10-30 11:00,18.77,50.71,2.54,85.83,802.27
2012-10-30 12:00,17.7,54.76,3.1,13.43,325.4
2012-10-30 13:00,16.52,57.19,2.7,4.67,156.33
2012-10-30 14:00,14.11,73.71,3.2,203.6,40.88
2012-10-30 15:00,14.31,75.78,1.76,145.08,254.69
2012-10-30 16:00,13.3,79.49,1.88,111.69,98.64
2012-10-30 17:00,12.32,86.75,0.93,149.82,4.24
2012-10-30 18:00,11.9,91.85,1.25,51.45,0
2012-10-30 19:00,11.47,91.99,1.61,46.71,0
2012-10-30 20:00,11.62,91.8,1.15,38.13,0
2012-10-30 21:00,11.6,91.58,1.3,22.89,0
2012-10-30 22:00,11.41,89.84,1.43,56.62,0
2012-10-30 23:00,11.28,85.42,1.2,78.88,0
2012-10-31 00:00,10.63,92.79,1.22,162.12,0
2012-10-31 01:00,10.54,95,1.23,185.77,0
2012-10-31 02:00,10.37,96.06,1.25,176.85,0
2012-10-31 03:00,10.45,95.79,1.09,168.54,0
2012-10-31 04:00,10.69,92.9,1.02,179.93,0
2012-10-31 05:00,10.95,91.24,0.71,262.5,0
2012-10-31 06:00,10.84,92.49,0.81,306.21,9.72
2012-10-31 07:00,11.34,89.74,0.91,90.43,58.75
2012-10-31 08:00,12.3,84.93,1.31,175.23,172.19
2012-10-31 09:00,14.91,71.49,1.26,220.44,586.07
2012-10-31 10:00,16.64,65.78,2.11,172.54,796.68
2012-10-31 11:00,16.04,70.34,2.26,114.86,443.54
2012-10-31 12:00,16.54,62.17,1.91,11.17,490.6
2012-10-31 13:00,17.94,50.34,2.69,13.74,786.11
2012-10-31 14:00,18.33,48.32,2.94,8.45,565.23
2012-10-31 15:00,16.78,58.82,3.43,24.34,248.2
2012-10-31 16:00,15.03,63.8,2.64,229.88,34.74
2012-10-31 17:00,13.16,70.35,3.22,193.46,0.18
2012-10-31 18:00,12.93,71.05,2.68,187.8,0
2012-10-31 19:00,12.44,76.69,1.31,150.99,0
2012-10-31 20:00,11.74,85.73,1.41,169.69,0
2012-10-31 21:00,11.5,89.19,1.17,170.96,0
2012-10-31 22:00,11.17,90.71,1.1,214.22,0
2012-10-31 23:00,11.1,83.61,0.9,214.18,0
2012-11-01 00:00,10.06,83.88,1.03,339.26,0
2012-11-01 01:00,9.55,86.13,1.02,344.26,0
2012-11-01 02:00,9.26,88.07,0.96,344.66,0
2012-11-01 03:00,8.73,90.38,0.99,309.69,0
2012-11-01 04:00,9.32,88.71,1.02,273.16,0
2012-11-01 05:00,9.36,89.24,1.19,203.32,0
2012-11-01 06:00,9.21,85.35,0.91,302.48,46.73
2012-11-01 07:00,12.17,73.11,1.39,188.88,207.67
2012-11-01 08:00,14.42,65.52,1.5,105.25,517.03
2012-11-01 09:00,16.77,52.95,1.63,105.69,767.52
2012-11-01 10:00,18.47,46.71,1.79,146.25,925.43
2012-11-01 11:00,18.35,46.1,1.88,28.1,564.96
2012-11-01 12:00,18.78,42.42,1.67,14.8,502.48
2012-11-01 13:00,19.48,39.47,2.3,30.69,581.2
2012-11-01 14:00,19.53,41.69,2.21,20.26,454.7
2012-11-01 15:00,17,58.29,3.7,6.75,77.85
2012-11-01 16:00,17.69,51.23,1.74,39.68,180.82
2012-11-01 17:00,15.23,73.92,2.76,175.88,16.58
2012-11-01 18:00,13.57,86.48,1.56,168.58,0
2012-11-01 19:00,12.75,90.09,1.23,176.89,0
2012-11-01 20:00,12.3,91.94,1.42,132.68,0
2012-11-01 21:00,11.88,93.78,1.55,161.65,0
2012-11-01 22:00,12.5688515351,94.4225948562,1.062,104.58,0
2012-11-01 23:00,12.3091410161,92.9769446075,0.968,157.716,0
2012-11-02 00:00,11.76,92.14,1.35,150.78,0
2012-11-02 01:00,11.59,88.66,1.64,170.36,0
2012-11-02 02:00,11.43,84.24,1.05,88.03,0
2012-11-02 03:00,11.2,86.15,1.45,164.24,0
2012-11-02 04:00,10.91,85.55,1.14,187.66,0
2012-11-02 05:00,9.93,85.66,0.92,275.56,0
2012-11-02 06:00,11.23,77.69,1.15,179.85,62.36
2012-11-02 07:00,13.83,61.51,1.43,162.29,293
2012-11-02 08:00,15.75,56.6,1.46,174.68,537.86
2012-11-02 09:00,17.52,48.53,1.78,130.66,772.24
2012-11-02 10:00,18.77,42.14,2.14,112.42,786.48
2012-11-02 11:00,18.19,44.15,1.73,56.78,384
2012-11-02 12:00,17.69,47.57,2.11,31.83,306.84
2012-11-02 13:00,18.48,45.91,1.76,8.93,600.86
2012-11-02 14:00,18.77,43.5,2.07,22.61,413.25
2012-11-02 15:00,17.11,56.62,2.55,41.52,133.29
2012-11-02 16:00,15.38,68.16,1.96,137.42,9.34
2012-11-02 17:00,14.61,72.42,1.9,177.72,0.94
2012-11-02 18:00,13.48,80.8,2.55,190.86,0
2012-11-02 19:00,11.63,86.71,1.41,300.44,0
2012-11-02 20:00,11.6,89.28,1.06,183.27,0
2012-11-02 21:00,11.43,88.9,0.97,250.11,0
2012-11-02 22:00,11.12,89.02,0.79,348.73,0
2012-11-02 23:00,11.65,93.34,1.01,135.48,0
2012-11-03 00:00,11.65,93.78,0.93,125.29,0
2012-11-03 01:00,11.56,92.32,1.05,209.8,0
2012-11-03 02:00,11.38,93.65,1.35,198.62,0
2012-11-03 03:00,11.25,92.03,1.15,206.76,0
2012-11-03 04:00,10.66,91.46,0.95,259.61,0
2012-11-03 05:00,10.39,89.39,1.02,224.65,0
2012-11-03 06:00,10.99,84.29,1.04,157.73,78.57
2012-11-03 07:00,14.34,68.84,0.99,133.76,308.14
2012-11-03 08:00,16.42,57.36,1.85,171.22,557.26
2012-11-03 09:00,18.56,43.18,1.56,166.31,782.88
2012-11-03 10:00,19.73,39.23,1.92,122.16,998.17
2012-11-03 11:00,20.9,35.7,2.28,143.68,1036.35
2012-11-03 12:00,20.41,38.12,2.34,22.19,727.09
2012-11-03 13:00,19.91,41.48,2.75,20.88,315.47
2012-11-03 14:00,19.55,46.81,4.02,12.3,854.36
2012-11-03 15:00,18.75,49.62,4.63,7.68,519.57
2012-11-03 16:00,16.59,59.58,2.81,145.04,19.81
2012-11-03 17:00,14.58,77.87,1.93,126.6,3
2012-11-03 18:00,13.49,87.31,1.1,96.85,0
2012-11-03 19:00,12.94,88.1,0.97,180.67,0
2012-11-03 20:00,12.79,87.99,1.12,113.92,0
2012-11-03 21:00,12.44,92.57,1.27,149.16,0
2012-11-03 22:00,12.53,92.83,1.32,154.26,0
2012-11-03 23:00,12.57,93.16,1.4,90.87,0
2012-11-04 00:00,12.23,92.84,1.83,56.9,0
2012-11-04 01:00,11.66,94.83,1.45,168.77,0
2012-11-04 02:00,11.74,90.85,0.94,180.3,0
2012-11-04 03:00,11.66,93.14,0.83,134.54,0
2012-11-04 04:00,11.49,93.88,1.14,180.89,0
2012-11-04 05:00,11.55,91.44,1.21,182.14,0
2012-11-04 06:00,11.07,94.37,1.29,135.32,27.84
2012-11-04 07:00,12.74,85.84,0.76,160.86,203.68
2012-11-04 08:00,15.42,69.64,1.39,169.85,529.86
2012-11-04 09:00,17.67,58.08,1.73,131.18,812.41
2012-11-04 10:00,18.48,50.56,2.06,100.19,798.7
2012-11-04 11:00,19.28,45.02,1.89,104.43,825.58
2012-11-04 12:00,20,39.95,1.71,335.85,877.47
2012-11-04 13:00,20.56,39.05,2.74,19.3,906.7
2012-11-04 14:00,19.91,45.27,3.37,16.92,716.77
2012-11-04 15:00,18.73,51.99,3.98,32.64,471.22
2012-11-04 16:00,17.37,58.03,3.34,30.38,177.95
2012-11-04 17:00,15.13,72.06,2.61,123.09,9.23
2012-11-04 18:00,13.48,82.46,2.48,164.62,0
2012-11-04 19:00,12.77,75.46,2.8,198.01,0
2012-11-04 20:00,12.49,80.42,1.28,208.35,0
2012-11-04 21:00,12.05,83.77,1.65,168.28,0
2012-11-04 22:00,13.2565825673,83.6577984312,1.072,171.398,0
